Churn_bin,Partner_bin,Dependents_bin,PhoneService_bin,MultipleLines_bin,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,PaperlessBilling_bin,Cuentas_Diarias
0.0,0,0,1,1,0,0,0,0,1,1,1,3.1616666666666666
0.0,1,1,1,1,1,0,1,0,1,0,0,3.268333333333333
0.0,1,0,1,1,1,0,0,0,0,0,1,1.835
0.0,1,1,1,1,1,1,1,0,1,1,1,3.6733333333333333
0.0,0,0,1,1,0,0,0,0,1,0,0,2.8449999999999998
1.0,0,0,0,0,1,0,1,1,1,1,0,1.95
0.0,1,1,1,1,0,0,0,0,0,0,0,1.6633333333333333
0.0,0,1,0,0,0,1,0,0,0,0,0,0.9883333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6966666666666667
1.0,0,0,1,0,0,0,1,0,0,0,1,2.5266666666666664
0.0,0,1,1,0,0,0,0,0,0,0,0,1.4866666666666668
0.0,1,1,1,0,1,1,0,1,1,1,1,3.545
0.0,1,0,1,1,0,0,1,1,1,0,0,3.143333333333333
1.0,0,0,0,0,0,0,0,0,0,0,1,0.84
1.0,0,0,1,1,0,1,0,0,0,1,1,3.0283333333333333
0.0,1,0,1,1,0,1,1,1,1,1,1,3.6166666666666667
0.0,1,1,1,0,0,0,1,0,1,1,1,3.158333333333333
0.0,1,1,0,0,1,0,0,1,0,0,1,1.1933333333333331
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,0,0,1,1,0,0,0,1,0,1,0,2.185
0.0,1,0,1,1,1,1,0,1,1,1,1,3.631666666666667
0.0,1,0,1,0,0,1,0,1,0,1,1,2.14
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6649999999999999
0.0,1,1,1,1,0,1,1,0,1,1,1,3.5133333333333336
1.0,0,0,1,0,0,1,0,1,1,0,0,2.2083333333333335
1.0,0,0,1,0,0,0,0,0,0,0,1,1.5333333333333334
0.0,0,0,1,1,0,1,0,0,0,0,1,2.628333333333333
0.0,0,0,1,0,0,1,0,0,0,0,0,2.5050000000000003
0.0,0,0,1,0,0,0,0,0,0,0,1,0.685
0.0,1,0,1,1,1,1,1,0,0,0,0,2.23
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6766666666666666
1.0,1,0,1,1,0,0,0,0,1,1,1,3.17
1.0,1,1,0,0,1,0,0,0,0,1,0,1.335
0.0,1,1,1,0,1,1,1,0,0,0,1,2.0433333333333334
0.0,0,0,1,1,1,1,1,1,1,1,1,3.7583333333333333
0.0,0,0,1,0,0,0,0,1,1,1,1,3.17
0.0,0,0,1,0,1,0,1,1,1,0,1,2.316666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6416666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,2.316666666666667
0.0,1,0,1,1,0,0,0,0,0,0,0,2.466666666666667
1.0,0,0,1,1,0,0,0,0,1,0,1,2.856666666666667
0.0,0,0,1,1,0,1,1,0,1,1,1,3.4916666666666667
0.0,0,0,1,0,1,1,0,1,0,1,1,3.225
1.0,0,0,1,0,0,1,0,0,0,0,1,2.5233333333333334
0.0,1,1,1,0,1,1,0,1,0,0,0,2.0016666666666665
0.0,1,0,1,1,0,1,1,1,1,1,1,2.7766666666666664
0.0,1,1,1,1,1,1,0,0,1,0,1,3.1483333333333334
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8416666666666667
0.0,1,0,1,0,0,1,1,0,1,0,1,3.021666666666667
0.0,1,1,1,0,0,1,0,1,1,0,1,2.99
0.0,0,1,0,0,1,0,0,1,0,0,0,1.135
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8266666666666667
0.0,0,0,1,0,1,0,0,0,0,0,0,2.4766666666666666
0.0,1,0,1,0,0,0,0,1,0,1,0,2.8633333333333337
1.0,0,1,0,0,0,0,1,0,0,0,0,1.0033333333333334
0.0,0,0,1,0,1,1,0,0,0,1,0,2.145
0.0,1,1,1,0,1,1,1,1,1,1,1,2.9066666666666667
1.0,0,0,0,0,0,0,1,0,1,0,1,1.3216666666666665
0.0,0,0,1,0,1,1,0,0,0,0,1,1.85
0.0,0,0,1,0,0,1,0,1,0,0,1,2.6866666666666665
,0,0,1,1,0,0,0,0,0,0,0,0.825
0.0,1,1,1,0,1,0,0,0,0,0,1,1.625
0.0,1,0,1,0,1,1,0,1,0,1,0,2.265
1.0,0,0,1,0,0,1,0,1,0,0,1,1.835
0.0,0,0,1,0,0,0,1,1,0,1,0,3.033333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6766666666666666
0.0,1,1,1,1,0,0,1,0,0,1,1,3.0266666666666664
0.0,1,1,0,0,0,0,0,0,0,0,1,0.8233333333333334
0.0,1,0,1,1,0,0,0,0,0,1,1,2.828333333333333
1.0,1,0,1,1,0,1,1,0,1,1,1,3.48
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8
0.0,0,0,1,0,0,0,0,0,1,1,0,3.0349999999999997
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6333333333333333
0.0,0,0,1,0,1,1,0,0,1,1,1,3.3433333333333333
0.0,0,0,1,0,0,1,0,0,1,0,1,2.8583333333333334
0.0,1,0,0,0,1,1,1,1,0,0,0,1.5450000000000002
1.0,0,0,1,0,0,0,0,0,0,1,1,2.695
0.0,0,0,1,0,0,1,0,1,1,1,1,3.2933333333333334
1.0,0,0,1,1,0,0,0,0,0,1,1,2.885
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6616666666666667
0.0,0,0,1,0,0,0,1,1,1,1,0,2.481666666666667
0.0,1,0,1,1,0,0,0,0,0,0,1,2.4983333333333335
1.0,0,0,0,0,0,0,1,0,0,0,1,0.98
,0,1,1,0,0,1,1,0,1,0,1,2.98
1.0,0,0,1,1,1,1,1,0,1,1,1,3.765
0.0,0,0,1,0,1,1,1,0,0,0,0,1.9883333333333333
0.0,0,0,1,1,1,1,0,1,0,0,1,2.9183333333333334
1.0,0,0,1,1,0,0,0,0,0,0,1,2.49
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6783333333333333
,1,0,1,1,0,0,0,0,0,1,1,2.8383333333333334
0.0,0,0,1,1,0,1,0,0,0,0,1,2.6616666666666666
1.0,1,0,1,1,0,0,0,0,1,1,1,3.15
0.0,1,0,0,0,1,0,1,0,0,0,0,1.1816666666666669
0.0,1,1,1,1,1,1,1,1,1,1,0,3.0116666666666663
0.0,1,1,1,1,1,1,1,1,1,1,1,3.0050000000000003
0.0,1,0,1,1,1,1,1,1,1,1,1,3.0083333333333333
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8266666666666667
0.0,1,1,0,0,0,1,0,1,1,1,1,1.82
0.0,1,1,1,0,0,0,0,0,0,0,1,0.675
1.0,0,0,0,0,0,0,0,0,0,0,1,0.815
,0,0,1,0,0,0,0,1,0,0,0,1.635
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6950000000000001
0.0,1,0,1,1,0,1,1,0,1,0,1,3.265
0.0,1,1,1,0,0,0,1,1,1,1,0,2.4383333333333335
0.0,0,0,1,0,0,0,0,0,0,1,1,2.6383333333333336
1.0,1,1,1,1,1,1,1,1,1,1,1,3.771666666666667
0.0,1,1,1,1,1,1,0,0,1,0,1,3.143333333333333
0.0,1,1,0,0,1,1,1,1,1,1,1,2.1599999999999997
1.0,0,0,1,0,0,0,0,0,0,1,1,2.695
1.0,0,0,1,0,0,0,0,0,0,0,1,2.32
1.0,0,0,1,1,0,0,0,0,1,0,1,2.8516666666666666
0.0,0,0,1,0,0,0,1,1,1,1,0,3.355
1.0,0,0,1,1,1,0,0,0,1,0,1,3.0283333333333333
0.0,1,0,1,0,1,1,1,0,1,1,1,3.52
,0,0,1,1,0,1,1,1,1,0,1,2.5166666666666666
0.0,1,0,1,1,0,1,1,0,1,1,1,3.493333333333333
1.0,1,1,1,1,1,1,0,0,1,1,1,3.503333333333333
0.0,0,0,1,0,0,0,0,0,0,1,1,2.6166666666666667
1.0,1,0,1,1,0,0,1,1,1,1,1,3.4683333333333333
1.0,1,1,0,0,1,1,1,0,1,1,0,1.9766666666666666
0.0,1,1,1,0,0,0,0,0,1,1,1,2.9266666666666667
0.0,1,0,1,1,0,1,0,1,0,1,0,3.2583333333333333
1.0,0,1,1,0,1,0,0,0,0,0,1,1.6466666666666667
0.0,1,1,1,0,0,0,0,0,0,0,1,0.67
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8183333333333334
0.0,1,0,1,0,1,0,1,0,0,0,1,2.705
0.0,0,0,1,1,1,0,0,0,1,1,1,3.3800000000000003
1.0,1,1,1,1,1,0,0,0,1,1,1,3.341666666666667
1.0,0,0,1,1,0,0,1,0,1,1,1,3.385
1.0,0,0,1,1,0,1,0,0,0,0,1,2.6783333333333332
0.0,0,0,1,1,0,0,1,1,1,0,0,3.183333333333333
0.0,1,0,1,1,0,1,1,1,1,1,1,3.7216666666666667
0.0,1,1,1,0,0,1,1,0,0,0,1,1.8599999999999999
1.0,1,0,1,1,0,0,0,0,1,0,1,2.865
0.0,1,1,0,0,1,1,1,0,0,1,1,1.6233333333333335
0.0,0,0,1,0,0,0,1,1,0,1,0,2.0933333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6649999999999999
0.0,0,0,0,0,1,1,0,1,1,0,1,1.6983333333333335
0.0,1,1,1,1,0,1,1,0,0,1,1,3.0949999999999998
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,0,0,1,1,0,0,1,0,1,1,0,3.268333333333333
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8200000000000001
0.0,1,1,1,1,0,0,0,0,0,0,1,1.7
0.0,0,0,0,0,1,0,1,1,1,1,1,2.045
1.0,0,0,1,0,0,1,0,0,1,0,1,2.9050000000000002
0.0,1,1,1,0,1,0,1,1,1,1,1,2.6383333333333336
0.0,1,1,1,1,1,0,1,1,1,0,0,2.5266666666666664
0.0,1,1,1,1,0,1,1,0,1,1,0,2.6616666666666666
0.0,1,1,1,1,1,1,1,1,1,1,0,3.82
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8583333333333333
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6950000000000001
0.0,1,0,1,1,1,1,0,1,0,0,1,3.018333333333333
0.0,1,0,1,1,1,1,1,0,1,0,1,3.23
0.0,1,0,1,1,0,0,1,0,1,1,1,2.4483333333333333
0.0,1,0,1,1,0,1,1,1,1,0,0,2.578333333333333
0.0,1,0,1,1,0,0,1,0,1,1,1,3.3016666666666667
,0,0,1,0,0,0,0,0,0,0,0,0.6333333333333333
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8366666666666667
0.0,1,0,1,1,1,1,0,0,0,1,1,3.1366666666666663
0.0,1,1,1,1,0,1,1,0,1,1,1,3.5816666666666666
0.0,1,1,0,0,0,0,1,1,1,0,1,1.495
0.0,0,1,1,0,1,1,0,1,0,0,0,2.0483333333333333
0.0,0,0,1,1,1,0,0,0,1,0,0,3.021666666666667
0.0,1,1,1,1,1,1,0,0,1,1,1,3.5166666666666666
0.0,0,0,1,1,0,1,0,0,0,0,1,2.6733333333333333
0.0,1,0,1,0,0,0,0,0,0,0,0,0.675
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6466666666666666
0.0,0,0,1,1,0,0,1,0,1,0,1,2.985
0.0,1,1,0,0,0,0,0,0,0,0,0,0.8350000000000001
1.0,0,0,1,0,0,0,1,0,1,1,0,3.165
0.0,0,1,0,0,0,0,0,0,0,0,0,0.8066666666666666
0.0,0,0,1,0,1,1,0,0,0,0,0,1.8683333333333332
0.0,0,0,1,1,0,0,0,1,1,0,0,2.1533333333333333
0.0,0,0,1,1,0,0,0,0,0,0,1,0.815
1.0,0,0,1,0,0,0,0,0,0,0,1,0.6733333333333333
1.0,0,0,1,1,0,0,0,0,0,1,1,2.8133333333333335
0.0,1,0,1,1,0,1,1,0,1,1,1,3.5050000000000003
0.0,1,1,0,0,1,1,1,1,1,1,1,2.1883333333333335
1.0,0,0,1,0,0,1,1,0,0,0,1,2.6599999999999997
1.0,1,0,1,1,0,0,0,0,1,1,1,3.1550000000000002
,0,0,1,0,0,0,0,0,0,0,0,2.365
0.0,0,0,1,0,0,0,0,0,0,0,1,1.5283333333333333
1.0,0,0,1,1,0,0,1,0,1,0,1,2.9566666666666666
0.0,1,0,1,0,0,0,0,1,0,0,1,1.6766666666666665
0.0,0,0,1,1,0,1,0,1,1,1,1,3.4833333333333334
0.0,0,0,1,1,1,1,0,0,0,0,1,2.7800000000000002
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6916666666666667
1.0,1,0,1,1,0,0,0,0,0,1,1,2.841666666666667
0.0,1,1,1,1,1,1,1,1,1,1,1,3.8116666666666665
1.0,0,0,1,0,0,0,0,0,0,0,1,2.353333333333333
0.0,1,1,1,1,0,1,1,0,1,1,1,3.481666666666667
0.0,1,1,1,1,1,1,1,1,1,1,0,3.0349999999999997
1.0,0,0,0,0,0,0,0,0,1,0,1,1.1916666666666667
1.0,0,0,1,1,0,0,0,0,1,1,1,3.1300000000000003
1.0,0,0,1,1,0,1,1,0,1,1,1,3.545
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6683333333333333
0.0,0,0,1,1,0,0,0,0,1,1,1,3.17
0.0,0,0,1,0,1,0,0,0,0,0,1,1.6966666666666665
1.0,1,0,1,1,0,0,0,0,0,1,1,2.8
0.0,1,1,1,0,0,0,0,0,0,0,0,0.66
1.0,1,0,1,1,1,0,1,0,1,1,1,3.4733333333333336
0.0,1,0,0,0,0,1,1,0,1,0,0,1.5183333333333333
0.0,0,0,1,1,1,1,0,1,0,0,1,2.1283333333333334
1.0,1,0,1,0,0,0,0,0,0,1,1,2.6766666666666667
0.0,0,0,1,0,0,0,0,0,0,0,1,1.5016666666666665
0.0,1,1,1,0,1,1,1,1,0,1,0,2.5433333333333334
1.0,0,0,1,0,0,0,0,0,0,1,0,2.6533333333333333
0.0,1,1,1,0,0,1,1,1,1,1,1,2.6866666666666665
1.0,0,0,1,1,0,0,0,1,1,1,0,3.2933333333333334
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6566666666666666
0.0,1,1,0,0,1,0,0,0,1,1,0,1.6966666666666665
0.0,1,0,1,0,0,0,0,0,0,0,1,2.365
0.0,0,0,1,0,0,1,0,0,0,0,1,2.4883333333333337
0.0,0,0,1,1,0,1,0,0,0,0,0,1.8433333333333333
0.0,0,0,1,0,0,1,0,0,0,0,1,1.7116666666666667
0.0,0,0,1,1,0,0,0,0,0,0,1,2.4866666666666664
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8183333333333334
0.0,0,0,1,1,0,0,0,1,1,0,1,3.015
1.0,0,0,1,0,0,1,1,0,1,1,1,3.3266666666666667
0.0,1,0,1,1,0,0,0,0,0,0,0,2.5966666666666667
1.0,0,0,1,1,0,0,1,0,1,1,1,3.381666666666667
1.0,1,1,1,0,0,1,1,0,1,0,1,2.9716666666666667
0.0,0,0,1,1,0,1,0,0,0,0,1,1.8066666666666669
0.0,0,0,1,0,0,1,0,0,1,0,1,1.9883333333333333
,1,1,1,1,0,0,0,0,0,0,1,0.8
0.0,0,0,1,1,0,1,0,0,0,1,1,2.9716666666666667
0.0,0,1,1,1,1,0,0,1,0,0,1,2.8666666666666667
0.0,1,0,1,0,0,1,0,0,0,1,1,1.9933333333333332
0.0,1,0,1,0,0,1,0,0,1,1,1,3.1516666666666664
1.0,1,0,1,1,0,1,1,1,1,1,1,3.6133333333333337
0.0,0,0,1,1,0,1,0,1,1,1,1,3.506666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,2.3449999999999998
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8083333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6566666666666666
1.0,0,1,1,1,0,0,1,0,0,1,0,3.0616666666666665
1.0,1,1,1,0,0,0,0,0,1,0,1,2.65
0.0,1,0,1,1,0,1,1,0,0,1,1,3.143333333333333
0.0,0,0,1,0,1,0,0,0,0,0,1,1.66
1.0,0,0,1,1,1,1,0,1,0,1,0,3.4
1.0,1,0,1,0,0,0,0,0,1,0,1,2.703333333333333
0.0,1,1,1,1,0,0,1,0,1,0,1,2.1733333333333333
0.0,0,0,1,0,1,0,0,1,0,0,0,1.7816666666666667
0.0,0,0,1,0,0,1,1,0,1,1,1,3.3433333333333333
0.0,0,1,1,1,1,1,0,1,1,0,1,2.5300000000000002
1.0,1,1,1,1,0,0,1,1,1,1,0,3.4433333333333334
0.0,1,1,1,1,0,0,0,0,0,0,1,0.815
0.0,1,0,1,1,1,1,1,1,1,1,1,3.8583333333333334
0.0,1,0,1,1,0,1,0,0,0,0,1,2.683333333333333
0.0,1,1,1,0,1,1,1,1,1,0,1,3.3699999999999997
0.0,1,0,0,0,1,1,1,1,1,1,1,2.1483333333333334
0.0,1,1,1,0,1,1,0,1,1,1,0,2.6883333333333335
1.0,1,1,1,0,1,0,0,1,1,1,1,2.493333333333333
0.0,1,0,1,1,0,1,0,1,1,0,1,3.143333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6433333333333333
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6533333333333334
1.0,1,1,1,1,1,1,0,0,1,1,1,3.533333333333333
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6649999999999999
0.0,0,0,0,0,1,0,1,1,0,0,0,1.2966666666666666
0.0,1,1,1,1,0,1,1,0,1,0,1,3.19
0.0,1,0,1,0,0,0,0,0,0,0,0,0.67
0.0,0,0,1,1,1,1,0,0,0,0,1,2.03
1.0,0,0,0,0,0,0,0,0,0,0,0,0.8433333333333334
1.0,1,0,1,0,0,1,1,0,1,1,1,3.31
0.0,1,1,1,0,0,0,0,0,0,0,0,0.7
0.0,1,0,1,1,1,0,1,0,1,1,1,3.5683333333333334
1.0,0,0,1,0,1,1,0,1,0,0,1,2.013333333333333
1.0,0,0,0,0,0,0,0,0,0,0,0,0.8116666666666668
0.0,0,0,1,0,0,1,0,0,1,1,1,3.106666666666667
0.0,1,0,1,0,1,1,1,1,1,1,1,2.8633333333333337
1.0,0,0,1,0,1,0,1,0,1,0,0,2.2133333333333334
1.0,0,0,1,0,1,0,1,0,0,0,1,1.8366666666666667
1.0,0,0,1,0,0,0,0,0,1,0,1,2.675
0.0,1,1,1,0,1,0,1,1,1,1,1,2.7333333333333334
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6566666666666666
0.0,1,1,1,0,0,0,0,1,0,0,1,1.6466666666666667
1.0,1,1,1,1,0,0,1,0,1,0,0,2.915
0.0,1,0,1,0,1,0,1,0,1,0,1,2.2016666666666667
,0,0,0,0,0,1,0,0,0,0,1,0.9866666666666667
0.0,0,0,1,0,0,0,0,0,0,1,1,1.8416666666666666
1.0,1,1,1,1,0,1,1,0,1,1,1,3.4650000000000003
0.0,0,0,1,1,0,1,1,1,0,0,1,3.0083333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6716666666666666
1.0,0,1,1,0,0,0,0,0,0,0,0,0.6416666666666667
0.0,1,1,1,1,0,0,0,0,0,0,0,0.83
0.0,0,1,1,0,1,1,1,1,1,1,1,3.705
1.0,0,0,1,1,0,0,0,1,1,1,1,3.3366666666666664
1.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,0,0,1,0,0,0,0,0,0,1,1,1.825
1.0,0,0,1,1,0,0,0,0,1,1,1,3.14
0.0,0,1,1,0,0,0,0,0,0,0,1,0.6716666666666666
1.0,1,0,1,1,1,0,1,0,1,1,1,3.4633333333333334
1.0,1,1,1,1,0,1,1,0,0,0,1,2.816666666666667
0.0,0,1,1,0,0,0,0,0,0,0,0,1.4666666666666666
0.0,1,1,1,0,0,0,0,1,1,0,0,2.8633333333333337
0.0,1,1,1,0,1,0,1,0,1,1,0,2.4916666666666667
0.0,0,0,1,0,0,0,0,1,1,1,0,2.35
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6716666666666666
0.0,0,0,0,0,0,1,0,1,0,1,1,1.48
0.0,0,0,0,0,0,0,1,0,0,0,1,1.0066666666666666
1.0,1,0,1,1,0,1,0,0,1,1,1,3.3016666666666667
1.0,1,0,1,1,0,0,1,0,0,0,1,2.591666666666667
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6416666666666667
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8566666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,2.325
0.0,1,0,1,0,1,1,0,0,0,0,0,1.8233333333333335
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6916666666666667
0.0,0,0,1,0,0,0,0,0,0,0,1,2.33
0.0,0,0,1,0,0,0,0,0,1,0,1,1.88
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6816666666666666
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6649999999999999
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8316666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,2.328333333333333
1.0,0,0,1,0,0,0,0,0,0,0,0,1.51
0.0,1,1,1,1,0,1,1,0,1,1,1,3.496666666666667
0.0,0,1,1,1,0,0,0,0,0,0,0,0.8266666666666667
1.0,1,0,1,1,0,0,1,0,0,0,0,2.64
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6783333333333333
1.0,0,0,1,0,0,0,1,0,0,0,1,2.51
1.0,0,0,1,1,0,0,0,0,1,1,1,3.205
0.0,1,1,1,0,1,1,0,0,0,0,1,2.6883333333333335
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6766666666666666
1.0,1,0,1,1,0,0,0,0,1,1,1,3.1533333333333333
0.0,0,0,1,0,0,1,0,1,1,0,1,2.1816666666666666
0.0,1,0,1,1,0,1,1,0,1,1,1,3.5233333333333334
1.0,1,1,1,1,0,0,0,0,1,0,1,2.8449999999999998
1.0,1,0,1,1,0,0,0,1,1,1,1,3.3766666666666665
1.0,1,0,1,1,0,0,0,0,0,0,1,2.5050000000000003
,1,1,1,0,1,0,1,1,1,1,1,3.496666666666667
1.0,0,0,1,0,0,1,0,0,0,1,1,2.81
0.0,0,0,1,0,1,1,1,1,1,1,0,3.64
0.0,0,0,1,0,1,0,1,0,0,0,0,1.8983333333333334
0.0,0,0,1,1,1,0,0,0,1,0,1,2.9716666666666667
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6583333333333333
0.0,1,1,1,0,1,1,0,0,1,1,0,3.308333333333333
0.0,1,1,0,0,1,1,1,1,0,1,1,1.8016666666666665
1.0,1,0,1,0,0,0,0,0,0,0,0,2.3333333333333335
,1,1,1,0,0,0,0,0,0,0,0,0.6783333333333333
1.0,0,0,1,1,1,0,0,0,1,1,1,3.3583333333333334
1.0,1,0,0,0,0,0,0,0,0,0,1,0.815
0.0,1,1,1,0,1,1,0,0,0,0,0,1.8216666666666665
0.0,1,1,1,1,0,1,1,0,0,0,0,2.771666666666667
1.0,0,0,1,0,0,0,1,0,1,0,1,2.8483333333333336
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8483333333333333
0.0,0,0,1,1,0,0,1,0,0,0,1,2.6783333333333332
0.0,1,1,1,0,0,0,0,0,0,0,0,2.3316666666666666
0.0,0,0,1,0,0,0,0,1,0,0,1,1.65
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6433333333333333
0.0,0,0,1,0,0,0,0,0,0,0,1,2.328333333333333
0.0,1,0,1,1,0,0,0,0,0,0,1,0.8333333333333334
0.0,1,0,1,1,1,0,0,0,0,0,1,2.605
1.0,0,0,1,1,0,1,1,0,0,1,1,3.1366666666666663
0.0,0,0,1,1,1,0,1,0,0,0,1,2.8116666666666665
0.0,0,0,1,0,1,1,1,1,0,0,1,2.1633333333333336
1.0,0,1,1,0,0,0,0,0,0,0,1,0.6466666666666666
0.0,1,0,1,1,1,0,0,0,0,0,0,1.77
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6649999999999999
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8466666666666666
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6983333333333334
0.0,0,0,1,0,0,0,0,0,0,0,1,0.65
0.0,0,0,1,1,1,0,0,0,1,0,1,2.9699999999999998
0.0,0,1,1,0,0,0,0,0,0,0,1,0.67
0.0,0,0,1,1,0,0,0,0,0,1,1,2.8033333333333332
0.0,0,0,1,1,1,0,0,0,1,1,0,3.385
0.0,0,1,1,0,1,0,0,1,0,1,1,2.15
0.0,0,0,1,1,0,1,1,0,1,1,1,3.545
0.0,0,1,1,0,1,0,0,0,0,0,1,1.7366666666666668
0.0,0,0,0,0,0,0,0,1,0,1,1,1.345
0.0,1,0,1,1,1,0,1,1,1,1,1,2.81
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6616666666666667
1.0,0,0,1,1,0,1,0,0,0,1,0,2.9833333333333334
0.0,1,0,1,1,0,1,1,0,1,1,1,3.5300000000000002
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6566666666666666
1.0,0,0,1,0,0,1,1,1,0,1,1,3.17
0.0,0,0,1,0,0,1,1,0,1,1,1,3.3
1.0,1,0,0,0,0,0,0,0,0,1,0,1.2166666666666666
1.0,0,0,1,0,0,0,1,0,1,1,0,3.183333333333333
1.0,0,0,0,0,0,0,0,0,0,0,1,0.8083333333333333
0.0,0,0,1,1,0,1,0,0,0,0,1,2.705
0.0,0,0,1,0,0,0,0,0,0,0,0,1.5333333333333334
0.0,1,0,1,0,0,1,1,1,0,0,1,2.8733333333333335
0.0,0,0,1,0,0,1,0,0,0,0,1,1.6616666666666666
0.0,1,1,1,0,0,1,0,0,1,0,1,2.8699999999999997
0.0,0,0,1,1,0,0,0,0,0,0,1,2.525
,1,0,1,0,0,0,0,1,0,0,1,1.6400000000000001
1.0,0,0,1,1,0,0,0,0,1,1,1,3.2066666666666666
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,1,1,0,0,1,0,1,1,1,0,0,1.605
0.0,1,0,1,1,0,1,0,0,1,1,0,3.2783333333333333
0.0,0,0,1,1,0,0,0,1,0,1,1,2.985
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8366666666666667
0.0,1,1,1,1,1,1,1,1,1,0,0,3.5366666666666666
1.0,0,0,0,0,0,0,1,0,0,1,0,1.3166666666666667
0.0,1,0,1,1,0,0,0,0,0,0,1,2.521666666666667
0.0,1,0,1,1,0,0,0,1,1,1,1,3.355
1.0,0,0,1,1,0,0,0,0,0,1,1,2.005
1.0,0,0,0,0,0,1,1,1,0,0,1,1.3466666666666667
0.0,1,1,1,0,0,1,0,1,1,1,1,2.445
0.0,1,0,1,1,1,0,1,0,1,1,1,3.4699999999999998
0.0,0,0,1,0,1,1,1,1,1,1,1,2.7483333333333335
0.0,1,1,1,1,1,0,1,1,0,0,1,3.0416666666666665
0.0,1,1,1,1,1,1,0,1,0,0,1,3.0116666666666663
1.0,1,1,1,0,0,1,0,0,0,1,1,2.7866666666666666
0.0,0,0,1,1,0,0,1,1,0,0,0,2.8916666666666666
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6783333333333333
1.0,1,1,1,0,0,0,0,0,0,0,1,0.6666666666666666
1.0,0,0,1,0,0,0,0,0,0,0,1,1.5133333333333332
0.0,0,0,1,1,0,1,0,0,1,0,1,3.0233333333333334
0.0,0,0,1,0,0,1,0,1,1,1,1,3.3216666666666668
0.0,1,1,1,0,0,1,1,1,1,1,0,3.4383333333333335
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6483333333333333
0.0,1,1,1,0,1,1,1,0,0,1,1,2.3366666666666664
1.0,0,0,1,0,0,0,0,0,0,0,1,1.5016666666666665
